# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n.pt,Size,6.25 MB
# Model Task,detect,Version,unknown
# Tracker,bytetrack
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
185,10.136,28.2,0.3,28.5,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
186,10.189,28.8,0.3,29.1,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
187,10.241,28.2,0.3,28.4,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
188,10.294,28.3,0.3,28.6,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
189,10.344,27.4,0.3,27.6,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
190,10.397,28.1,0.3,28.4,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
191,10.449,28.0,0.3,28.3,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
192,10.502,28.8,0.3,29.1,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
193,10.555,29.5,0.3,29.7,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
194,10.609,27.5,0.3,27.7,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
195,10.662,27.9,0.3,28.1,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
196,10.715,28.4,0.3,28.7,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
197,10.768,28.4,0.3,28.6,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
198,10.822,29.2,0.3,29.5,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
199,10.874,27.9,0.3,28.2,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
200,10.928,29.0,0.3,29.3,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
201,10.979,27.7,0.3,28.0,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
202,11.031,27.9,0.3,28.2,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
203,11.084,28.6,0.3,28.9,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
204,11.137,29.6,0.3,29.9,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
205,11.190,28.5,0.3,28.8,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
206,11.244,27.9,0.3,28.2,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
207,11.296,27.7,0.3,28.0,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
208,11.348,27.3,0.3,27.5,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
209,11.401,28.6,0.3,28.9,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
210,11.453,28.3,0.3,28.5,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
211,11.507,29.5,0.3,29.8,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
212,11.560,27.8,0.2,28.1,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
213,11.612,27.9,0.3,28.2,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
214,11.663,27.5,0.3,27.7,1,1,18.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
215,11.716,29.1,0.3,29.4,1,1,18.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
216,11.768,27.2,0.2,27.4,1,1,18.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
217,11.820,28.6,0.3,28.9,1,1,18.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
218,11.874,27.9,0.3,28.2,1,1,18.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
219,11.928,29.6,0.3,29.9,1,1,18.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
