# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,deepsort

# Video,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/data/raw/WIN_20250319_10_03_53_Pro.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Model,Tracker,Notes
# Resolution,1920x1080,FPS,28.09
# Stay Threshold (s),6.0
# Move Threshold (px),20.0

1248,141.488,38.5,51.1,0.0,93.1,2,2,8.8,yolov8n,deepsort,
1249,141.581,38.1,51.6,0.0,91.8,2,2,8.8,yolov8n,deepsort,
1250,141.672,36.7,51.2,0.0,89.9,2,2,8.8,yolov8n,deepsort,
1251,141.763,36.8,50.4,0.0,89.3,2,2,8.8,yolov8n,deepsort,
1252,141.858,38.4,52.7,0.0,93.2,2,2,8.8,yolov8n,deepsort,
1253,141.949,37.3,50.7,0.0,90.1,2,2,8.8,yolov8n,deepsort,
1254,142.041,37.3,50.6,0.0,90.0,2,2,8.8,yolov8n,deepsort,
1255,142.109,37.2,27.9,0.0,67.2,1,2,8.8,yolov8n,deepsort,
1256,142.260,72.1,75.6,0.0,149.7,1,2,8.8,yolov8n,deepsort,
1257,142.396,65.3,57.9,0.0,133.8,1,2,8.8,yolov8n,deepsort,
1258,142.528,70.9,46.3,0.0,124.4,1,2,8.8,yolov8n,deepsort,
1259,142.651,66.1,53.2,0.0,121.3,1,2,8.8,yolov8n,deepsort,
1260,142.800,85.9,59.5,0.0,148.4,1,2,8.8,yolov8n,deepsort,
1261,142.944,85.1,54.2,0.0,142.2,1,2,8.8,yolov8n,deepsort,
1262,143.066,70.4,47.1,0.0,119.8,1,2,8.8,yolov8n,deepsort,
1263,143.198,49.3,78.5,0.1,130.0,1,2,8.8,yolov8n,deepsort,
1264,143.281,73.8,0.1,0.0,81.6,0,2,8.8,yolov8n,deepsort,
1265,143.364,78.0,0.1,0.0,80.7,0,2,8.8,yolov8n,deepsort,
1266,143.442,73.5,0.1,0.0,77.3,0,2,8.8,yolov8n,deepsort,
1267,143.508,48.4,0.1,0.0,56.0,0,2,8.8,yolov8n,deepsort,
1268,143.552,39.9,0.1,0.0,42.7,0,2,8.8,yolov8n,deepsort,
1269,143.603,46.4,0.1,0.0,49.2,0,2,8.8,yolov8n,deepsort,
1270,143.650,42.9,0.1,0.0,45.7,0,2,8.8,yolov8n,deepsort,
1271,143.704,47.8,0.1,0.0,51.4,0,2,8.8,yolov8n,deepsort,
1272,143.752,42.9,0.1,0.0,45.8,0,2,8.8,yolov8n,deepsort,
1273,143.793,38.0,0.1,0.0,40.2,0,2,8.9,yolov8n,deepsort,
1274,143.846,49.2,0.1,0.0,51.4,0,2,8.9,yolov8n,deepsort,
1275,143.891,40.1,0.1,0.0,42.9,0,2,8.9,yolov8n,deepsort,
1276,143.952,56.5,0.1,0.0,60.2,0,2,8.9,yolov8n,deepsort,
1277,144.006,48.5,0.1,0.0,51.6,0,2,8.9,yolov8n,deepsort,
1278,144.048,37.7,0.1,0.0,40.0,0,2,8.9,yolov8n,deepsort,
1279,654.075,510023.6,0.2,0.0,510026.0,0,2,2.0,yolov8n,deepsort,
1280,654.153,73.5,0.1,0.0,76.3,0,2,2.0,yolov8n,deepsort,2 notifications
1281,654.210,49.1,0.1,0.0,54.9,0,2,2.0,yolov8n,deepsort,
1282,654.254,39.3,0.1,0.0,43.1,0,2,2.0,yolov8n,deepsort,
1283,654.309,49.2,0.1,0.0,52.6,0,2,2.0,yolov8n,deepsort,
1284,654.355,41.4,0.1,0.0,44.6,0,2,2.0,yolov8n,deepsort,
1285,654.393,35.6,0.1,0.0,37.7,0,1,2.0,yolov8n,deepsort,
1286,654.442,45.6,0.1,0.0,47.8,0,1,2.0,yolov8n,deepsort,
1287,654.489,44.1,0.1,0.0,46.3,0,1,2.0,yolov8n,deepsort,
1288,654.534,40.8,0.1,0.0,43.5,0,1,2.0,yolov8n,deepsort,
1289,654.577,38.9,0.1,0.0,42.1,0,1,2.0,yolov8n,deepsort,
1290,654.617,36.4,0.1,0.0,39.0,0,1,2.0,yolov8n,deepsort,
1291,654.670,47.3,0.1,0.0,51.4,0,1,2.0,yolov8n,deepsort,
1292,654.715,41.5,0.1,0.0,44.5,0,1,2.0,yolov8n,deepsort,
1293,654.772,53.4,0.1,0.0,56.2,0,1,2.0,yolov8n,deepsort,
1294,654.828,52.6,0.1,0.0,54.7,0,0,2.0,yolov8n,deepsort,
1295,654.876,44.5,0.0,0.0,47.6,0,0,2.0,yolov8n,deepsort,
1296,654.929,49.6,0.0,0.0,51.9,0,0,2.0,yolov8n,deepsort,
1297,654.992,59.2,0.0,0.0,61.7,0,0,2.0,yolov8n,deepsort,
1298,655.047,51.6,0.0,0.0,54.0,0,0,2.0,yolov8n,deepsort,
1299,655.099,48.5,0.0,0.0,51.1,0,0,2.0,yolov8n,deepsort,
1300,655.146,42.8,0.0,0.0,45.6,0,0,2.0,yolov8n,deepsort,
1301,655.187,37.3,0.0,0.0,40.1,0,0,2.0,yolov8n,deepsort,
1302,655.238,46.3,0.0,0.0,49.2,0,0,2.0,yolov8n,deepsort,
1303,655.311,38.6,31.0,0.0,72.9,1,0,2.0,yolov8n,deepsort,
1304,655.353,36.9,0.1,0.0,40.5,0,0,2.0,yolov8n,deepsort,
1305,655.397,40.6,0.0,0.0,43.2,0,0,2.0,yolov8n,deepsort,
1306,655.480,46.4,33.0,0.0,82.0,1,0,2.0,yolov8n,deepsort,
1307,655.558,42.3,31.6,0.0,76.7,1,0,2.0,yolov8n,deepsort,
1308,655.631,39.6,30.1,0.0,72.1,1,1,2.0,yolov8n,deepsort,
1309,655.701,37.7,28.2,0.0,69.1,1,1,2.0,yolov8n,deepsort,
1310,655.781,44.0,30.9,0.0,79.0,1,1,2.0,yolov8n,deepsort,
1311,655.853,41.0,26.8,0.0,70.9,1,1,2.0,yolov8n,deepsort,
1312,655.925,37.4,31.6,0.0,72.1,1,1,2.0,yolov8n,deepsort,
1313,656.037,76.0,31.8,0.0,110.8,1,1,2.0,yolov8n,deepsort,
1314,656.117,44.9,31.3,0.0,79.1,1,1,2.0,yolov8n,deepsort,
1315,656.206,48.2,36.8,0.0,87.8,1,1,2.0,yolov8n,deepsort,
1316,656.292,52.7,30.0,0.0,84.8,1,1,2.0,yolov8n,deepsort,
1317,656.385,53.6,36.5,0.0,92.2,1,1,2.0,yolov8n,deepsort,
1318,656.501,68.4,44.5,0.0,115.0,1,1,2.0,yolov8n,deepsort,
1319,656.625,62.6,57.5,0.0,123.3,1,1,2.0,yolov8n,deepsort,
1320,656.743,68.5,44.1,0.0,117.0,1,1,2.0,yolov8n,deepsort,
1321,656.882,71.5,51.2,0.0,135.1,1,1,2.0,yolov8n,deepsort,
1322,657.037,99.4,51.9,0.0,154.1,1,1,2.0,yolov8n,deepsort,
1323,657.182,71.6,68.3,0.0,143.9,1,1,2.0,yolov8n,deepsort,
1324,657.305,75.9,43.1,0.0,122.8,1,1,2.0,yolov8n,deepsort,
1325,657.427,70.4,47.4,0.0,120.6,1,1,2.0,yolov8n,deepsort,
1326,657.587,104.8,51.9,0.0,158.9,1,1,2.0,yolov8n,deepsort,
1327,657.702,50.0,49.3,0.0,114.4,1,1,2.0,yolov8n,deepsort,
1328,657.881,73.9,87.5,0.0,176.3,2,1,2.0,yolov8n,deepsort,
1329,657.954,57.4,4.6,0.0,68.7,0,1,2.0,yolov8n,deepsort,
1330,658.069,59.6,45.6,0.0,111.6,1,1,2.0,yolov8n,deepsort,
1331,658.358,134.2,150.3,0.0,288.0,1,1,2.0,yolov8n,deepsort,
1332,658.525,94.4,69.1,0.0,165.8,1,2,2.0,yolov8n,deepsort,
1333,658.692,99.1,58.8,0.0,164.3,1,2,2.0,yolov8n,deepsort,
1334,658.821,92.7,27.4,0.0,123.8,1,2,2.0,yolov8n,deepsort,
1335,659.010,108.0,70.5,0.0,187.7,1,2,2.0,yolov8n,deepsort,
1336,659.107,92.7,0.2,0.0,96.5,0,2,2.0,yolov8n,deepsort,
1337,659.214,92.8,0.2,0.0,103.6,0,2,2.0,yolov8n,deepsort,
1338,659.288,70.7,0.1,0.0,73.1,0,2,2.0,yolov8n,deepsort,
1339,659.329,37.1,0.1,0.0,39.3,0,2,2.0,yolov8n,deepsort,
1340,659.369,37.6,0.1,0.0,39.8,0,2,2.0,yolov8n,deepsort,
1341,659.409,36.7,0.1,0.0,38.9,0,2,2.0,yolov8n,deepsort,
1342,659.450,37.9,0.1,0.0,40.1,0,2,2.0,yolov8n,deepsort,
1343,659.521,37.4,30.1,0.0,69.7,1,2,2.0,yolov8n,deepsort,
1344,659.610,86.2,0.2,0.0,88.7,0,2,2.0,yolov8n,deepsort,
1345,659.699,80.7,0.1,0.0,85.4,0,2,2.0,yolov8n,deepsort,
1346,659.824,105.4,0.1,0.0,123.8,0,2,2.0,yolov8n,deepsort,
1347,659.918,50.8,38.4,0.0,92.7,1,2,2.0,yolov8n,deepsort,
1348,660.088,103.3,52.9,0.0,168.1,1,2,2.0,yolov8n,deepsort,
1349,660.296,120.3,51.0,0.0,207.7,1,3,2.0,yolov8n,deepsort,
1350,660.369,65.6,0.2,0.0,69.7,0,3,2.0,yolov8n,deepsort,
1351,660.492,96.7,0.1,0.0,118.0,0,3,2.0,yolov8n,deepsort,
1352,660.560,63.3,0.2,0.0,66.6,0,3,2.0,yolov8n,deepsort,
1353,660.641,43.9,30.3,0.0,78.4,1,3,2.0,yolov8n,deepsort,
1354,660.724,46.8,30.8,0.0,81.7,1,3,2.0,yolov8n,deepsort,
1355,660.809,43.5,36.4,0.0,83.9,1,3,2.1,yolov8n,deepsort,
1356,660.897,46.8,37.2,0.0,86.9,1,3,2.1,yolov8n,deepsort,
1357,660.993,49.3,43.6,0.0,95.2,1,3,2.1,yolov8n,deepsort,
1358,661.087,52.5,37.6,0.0,93.5,1,3,2.1,yolov8n,deepsort,
1359,661.179,53.1,35.6,0.0,91.4,1,2,2.1,yolov8n,deepsort,
1360,661.286,61.4,41.3,0.0,105.5,1,2,2.1,yolov8n,deepsort,
1361,661.377,51.3,36.7,0.0,90.2,1,2,2.1,yolov8n,deepsort,
1362,661.471,45.9,45.0,0.0,93.0,1,2,2.1,yolov8n,deepsort,
1363,661.606,74.7,48.8,0.0,134.0,1,2,2.1,yolov8n,deepsort,
1364,661.733,70.9,52.5,0.0,126.0,1,1,2.1,yolov8n,deepsort,
1365,661.849,62.7,48.8,0.0,114.1,1,1,2.1,yolov8n,deepsort,
1366,661.989,72.8,63.6,0.0,139.4,1,1,2.1,yolov8n,deepsort,
1367,662.150,67.5,88.2,0.0,158.2,1,1,2.1,yolov8n,deepsort,
1368,662.317,86.0,66.1,0.0,163.1,1,1,2.1,yolov8n,deepsort,
1369,662.437,55.4,55.6,0.0,117.1,1,1,2.1,yolov8n,deepsort,
