# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/yolo11n-pose.pt,Task,pose
# Tracker,deepsort
# Device,cpu

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
125,12.729,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
126,12.833,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
127,12.934,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
128,13.037,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
129,13.146,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
130,13.249,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
131,13.352,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
132,13.454,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
133,13.557,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
134,13.660,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
135,13.761,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
136,13.863,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
137,13.968,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
138,14.062,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
139,14.166,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
140,14.270,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
141,14.377,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
142,14.478,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
143,14.578,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
144,14.679,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
145,14.779,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
146,14.876,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
147,14.979,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
148,15.081,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
149,15.184,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
150,15.289,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
151,15.393,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
152,15.495,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
153,15.602,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
154,15.704,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
155,15.807,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
156,15.909,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
157,16.011,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
158,16.111,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
159,16.212,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
160,16.313,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
161,16.418,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
162,16.524,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
163,16.630,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
164,16.733,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
165,16.841,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
166,16.937,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
