# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n-pose.pt,Task,pose
# Tracker,deepsort
# Device,mps

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
165,16.041,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
166,16.138,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
167,16.235,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
168,16.328,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
169,16.421,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
170,16.513,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
171,16.605,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
172,16.699,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
173,16.799,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
174,16.895,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
175,16.994,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
176,17.092,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
177,17.191,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
178,17.287,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
179,17.384,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
180,17.483,0.0,0.0,0.0,1,1,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
181,17.504,0.0,0.0,0.0,0,0,10.3,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,Skipped Frame
182,17.507,0.0,0.0,0.0,0,0,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,Skipped Frame
183,17.581,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
