frame_number,timestamp,left_hand_raised,right_hand_raised,dwell_stay_duration,dwell_is_long_stay,dwell_state,dwell_confidence,dwell_hip_center_x,dwell_hip_center_y,dwell_alert
326,13.589,False,True,11.505,True,STAYING,0.999,774.0,453.5,
327,13.631,False,True,11.546,True,STAYING,0.999,774.2,454.0,
328,13.672,False,False,11.588,True,STAYING,0.999,774.5,454.7,
329,13.714,False,False,11.630,True,STAYING,0.999,774.5,455.4,
330,13.756,False,False,11.672,True,STAYING,0.999,774.5,455.5,
331,13.797,False,False,11.713,True,STAYING,0.999,774.6,455.7,
332,13.839,False,False,11.755,True,STAYING,0.999,774.6,456.2,
333,13.881,False,False,11.797,True,STAYING,0.999,774.7,457.2,
334,13.922,False,False,11.838,True,STAYING,0.999,775.1,458.6,
335,13.964,False,False,11.880,True,STAYING,0.999,775.6,460.0,
336,14.006,False,False,11.922,True,STAYING,0.999,775.9,461.8,
337,14.048,False,False,11.963,True,STAYING,0.999,776.4,463.0,
338,14.089,False,False,12.005,True,STAYING,0.998,777.2,463.1,
339,14.131,False,False,12.047,True,STAYING,0.998,777.7,462.7,
340,14.173,False,False,12.088,True,STAYING,0.998,778.5,462.7,
341,14.214,False,False,12.130,True,STAYING,0.998,778.8,463.3,
342,14.256,False,False,12.172,True,STAYING,0.998,778.7,463.9,
343,14.298,False,False,12.213,True,STAYING,0.998,778.8,463.8,
344,14.339,False,False,12.255,True,STAYING,0.998,779.0,464.0,
345,14.381,False,False,12.297,True,STAYING,0.998,779.1,464.6,
346,14.423,False,False,12.338,True,STAYING,0.998,779.1,464.5,
347,14.464,False,False,12.380,True,STAYING,0.998,779.1,464.7,
348,14.506,False,False,12.422,True,STAYING,0.998,779.2,464.6,
349,14.548,False,False,12.464,True,STAYING,0.998,779.1,464.6,
350,14.589,False,False,12.505,True,STAYING,0.998,779.1,464.4,
351,14.631,False,False,12.547,True,STAYING,0.998,778.9,464.1,
352,14.673,False,False,12.589,True,STAYING,0.998,778.7,463.4,
353,14.714,False,False,12.630,True,STAYING,0.998,778.2,463.1,
354,14.756,False,False,12.672,True,STAYING,0.998,777.9,463.1,
355,14.798,False,False,12.714,True,STAYING,0.998,777.7,463.1,
356,14.840,False,False,12.755,True,STAYING,0.998,777.3,463.4,
357,14.881,False,False,12.797,True,STAYING,0.998,776.9,463.6,
358,14.923,False,False,12.839,True,STAYING,0.998,776.7,463.6,
359,14.965,False,False,12.880,True,STAYING,0.998,776.4,463.6,
360,15.006,False,False,12.922,True,STAYING,0.998,776.1,463.1,
361,15.048,False,False,12.964,True,STAYING,0.998,775.9,463.0,
362,15.090,False,False,13.005,True,STAYING,0.998,775.7,463.0,
363,15.131,False,False,13.047,True,STAYING,0.998,775.5,463.0,
364,15.173,False,False,13.089,True,STAYING,0.998,775.4,463.0,
365,15.215,False,False,13.130,True,STAYING,0.998,775.3,463.0,
